HOG,OG,Gene Tree Parent Clade,Bdistachyon_pep,EM_A_pep,EM_B_pep,TaCS_A_pep_longest,TaCS_B_pep_longest,TaCS_D_pep_longest,barley,emmer,wheat,barley_rates,wheat_rates,emmer_rates,barley/emmer,barley/wheat,emmer/wheat
N1.HOG0017933,OG0011651,n0,,TRIDC5AG019090.1,,"TraesCS5A02G261300, TraesCS5A02G261100",TraesCS5B02G259600,TraesCS5D02G268700,HORVU.MOREX.r2.5HG0406280.1,TRIDC5AG019090.1,"TraesCS5A02G261300, TraesCS5A02G261100, TraesCS5B02G259600, TraesCS5D02G268700",0.8947368421052632,0.9333333333333333,,,0.9586466165413534,
N1.HOG0017935,OG0011653,n0,,TRIDC7AG044920.1,TRIDC7BG036340.1,TraesCS7A02G320200,TraesCS7B02G221200,TraesCS7D02G317100,HORVU.MOREX.r2.7HG0585280.1,"TRIDC7AG044920.1, TRIDC7BG036340.1","TraesCS7A02G320200, TraesCS7B02G221200, TraesCS7D02G317100",0.9473684210526316,,0.55,1.7224880382775118,,
N1.HOG0017940,OG0011658,n0,,TRIDC6AG049570.1,"TRIDC7BG041120.1, TRIDC6BG058080.1",,TraesCS6B02G362200,TraesCS6D02G295900,HORVU.MOREX.r2.6HG0513460.1,"TRIDC6AG049570.1, TRIDC7BG041120.1, TRIDC6BG058080.1","TraesCS6B02G362200, TraesCS6D02G295900",0.8947368421052632,0.8666666666666667,0.9,0.9941520467836257,1.0323886639676112,1.0384615384615385
N1.HOG0017989,OG0011707,n0,,TRIDC5AG040820.1,TRIDC5BG044540.1,TraesCS5A02G269200,TraesCS5B02G269500,TraesCS5D02G277400,HORVU.MOREX.r2.5HG0407220.1,"TRIDC5AG040820.1, TRIDC5BG044540.1","TraesCS5A02G269200, TraesCS5B02G269500, TraesCS5D02G277400",0.9473684210526316,,,,,
N1.HOG0017992,OG0011710,n0,,TRIDC4AG046240.1,TRIDC4BG002100.1,TraesCS4A02G301900,TraesCS4B02G012000,TraesCS4D02G010100,HORVU.MOREX.r2.4HG0277190.1,"TRIDC4AG046240.1, TRIDC4BG002100.1","TraesCS4A02G301900, TraesCS4B02G012000, TraesCS4D02G010100",0.9473684210526316,0.9333333333333333,0.95,0.9972299168975071,1.0150375939849625,1.0178571428571428
N1.HOG0017997,OG0011715,n0,,TRIDC5AG051060.1,TRIDC5BG055240.1,TraesCS5A02G349500,TraesCS5B02G350900,TraesCS5D02G355900,HORVU.MOREX.r2.5HG0417900.1,"TRIDC5AG051060.1, TRIDC5BG055240.1","TraesCS5A02G349500, TraesCS5B02G350900, TraesCS5D02G355900",0.9473684210526316,0.4666666666666667,0.95,0.9972299168975071,2.030075187969925,2.0357142857142856
N1.HOG0018008,OG0011726,n0,,TRIDC5AG021430.1,TRIDC5BG022040.1,TraesCS5A02G126300,TraesCS5B02G125500,TraesCSU02G075900,HORVU.MOREX.r2.5HG0379350.1,"TRIDC5AG021430.1, TRIDC5BG022040.1","TraesCS5A02G126300, TraesCS5B02G125500, TraesCSU02G075900",0.9473684210526316,0.8666666666666667,,,1.0931174089068827,
N1.HOG0018032,OG0011750,n0,,,TRIDC5BG049460.1,TraesCS5A02G305100,"TraesCS5B02G305600, TraesCS5B02G305500",TraesCS5D02G312100,HORVU.MOREX.r2.5HG0412150.1,TRIDC5BG049460.1,"TraesCS5A02G305100, TraesCS5B02G305600, TraesCS5B02G305500, TraesCS5D02G312100",0.6842105263157895,0.8333333333333334,0.95,0.7202216066481995,0.8210526315789474,1.14
N1.HOG0018034,OG0011752,n0,,TRIDC4AG035970.1,TRIDC4BG013790.1,TraesCS4A02G226400,TraesCS4B02G088800,TraesCS4D02G087100,HORVU.MOREX.r2.4HG0287550.1,"TRIDC4AG035970.1, TRIDC4BG013790.1","TraesCS4A02G226400, TraesCS4B02G088800, TraesCS4D02G087100",0.9473684210526316,,,,,
N1.HOG0018046,OG0011764,n0,,TRIDC5AG024140.1,TRIDC5BG025340.1,TraesCS5A02G143600,TraesCS5B02G142600,TraesCS5D02G148400,HORVU.MOREX.r2.5HG0383780.1,"TRIDC5AG024140.1, TRIDC5BG025340.1","TraesCS5A02G143600, TraesCS5B02G142600, TraesCS5D02G148400",0.9473684210526316,,,,,
N1.HOG0018050,OG0011768,n0,,TRIDC2AG006570.1,TRIDC2BG007570.1,TraesCS2A02G059400,TraesCS2B02G069400,TraesCS2D02G058900,HORVU.MOREX.r2.2HG0087010.1,"TRIDC2AG006570.1, TRIDC2BG007570.1","TraesCS2A02G059400, TraesCS2B02G069400, TraesCS2D02G058900",0.9473684210526316,0.9333333333333333,0.6,1.5789473684210529,1.0150375939849625,0.6428571428571428
N1.HOG0018069,OG0011787,n0,,TRIDC5AG047480.1,TRIDC5BG051180.1,TraesCS5A02G320600,TraesCS5B02G320900,TraesCS5D02G327300,HORVU.MOREX.r2.5HG0414030.1,"TRIDC5AG047480.1, TRIDC5BG051180.1","TraesCS5A02G320600, TraesCS5B02G320900, TraesCS5D02G327300",0.9473684210526316,0.06666666666666665,0.8,1.1842105263157894,14.210526315789478,12.000000000000004
N1.HOG0018089,OG0011807,n0,,TRIDC4AG023700.1,TRIDC4BG025710.1,TraesCS4A02G147700,TraesCS4B02G165600,TraesCS4D02G163300,HORVU.MOREX.r2.4HG0311250.1,"TRIDC4AG023700.1, TRIDC4BG025710.1","TraesCS4A02G147700, TraesCS4B02G165600, TraesCS4D02G163300",0.8421052631578947,0.8,,,1.0526315789473684,
N1.HOG0018111,OG0011829,n0,,TRIDC5AG045820.1,TRIDC5BG049660.1,TraesCS5A02G307300,TraesCS5B02G307700,TraesCS5D02G314200,HORVU.MOREX.r2.5HG0412440.1,"TRIDC5AG045820.1, TRIDC5BG049660.1","TraesCS5A02G307300, TraesCS5B02G307700, TraesCS5D02G314200",0.8947368421052632,,,,,
N1.HOG0018116,OG0011833,n4,,,,,TraesCS5B02G020400,TraesCS1D02G040300,HORVU.MOREX.r2.5HG0349990.1,,"TraesCS5B02G020400, TraesCS1D02G040300",0.736842105263158,0.3666666666666667,,,2.0095693779904304,
N1.HOG0018152,OG0011869,n0,,TRIDC5AG033330.1,TRIDC5BG035230.1,TraesCS5A02G207000,TraesCS5B02G205400,TraesCS5D02G213200,HORVU.MOREX.r2.5HG0397470.1,"TRIDC5AG033330.1, TRIDC5BG035230.1","TraesCS5A02G207000, TraesCS5B02G205400, TraesCS5D02G213200",0.9473684210526316,0.8666666666666667,,,1.0931174089068827,
N1.HOG0018162,OG0011879,n0,,,TRIDC2BG066490.1,TraesCS2A02G434700,TraesCS2B02G455800,TraesCS2D02G432500,"HORVU.MOREX.r2.2HG0147370.1, HORVU.MOREX.r2.2HG0159970.1",TRIDC2BG066490.1,"TraesCS2A02G434700, TraesCS2B02G455800, TraesCS2D02G432500",0.9473684210526316,,,,,
N1.HOG0018183,OG0011900,n0,,TRIDC2AG070840.1,TRIDC2BG076570.1,,TraesCS2B02G531800,,HORVU.MOREX.r2.2HG0168650.1,"TRIDC2AG070840.1, TRIDC2BG076570.1",TraesCS2B02G531800,0.9473684210526316,,0.95,0.9972299168975071,,
N1.HOG0018202,OG0011919,n0,,TRIDC2AG055130.1,TRIDC2BG057870.1,TraesCS2A02G381800,TraesCS2B02G399100,TraesCS2D02G378300,HORVU.MOREX.r2.2HG0150450.1,"TRIDC2AG055130.1, TRIDC2BG057870.1","TraesCS2A02G381800, TraesCS2B02G399100, TraesCS2D02G378300",0.9473684210526316,,,,,
N1.HOG0018231,OG0011948,n0,,TRIDC2AG070790.1,TRIDC2BG076440.1,TraesCS2A02G503200,TraesCS2B02G531200,TraesCS2D02G504000,HORVU.MOREX.r2.2HG0168590.1,"TRIDC2AG070790.1, TRIDC2BG076440.1","TraesCS2A02G503200, TraesCS2B02G531200, TraesCS2D02G504000",0.8421052631578947,,0.9,0.935672514619883,,
N1.HOG0018276,OG0011992,n5,,,,,TraesCS1B02G075800,,HORVU.MOREX.r2.1HG0009190.1,,TraesCS1B02G075800,0.42105263157894735,0.6666666666666667,,,0.6315789473684209,
N1.HOG0018285,OG0012001,n0,,TRIDC2AG046140.1,TRIDC2BG049090.1,TraesCS2A02G317400,TraesCS2B02G335600,TraesCS2D02G315300,HORVU.MOREX.r2.2HG0142140.1,"TRIDC2AG046140.1, TRIDC2BG049090.1","TraesCS2A02G317400, TraesCS2B02G335600, TraesCS2D02G315300",0.8421052631578947,,,,,
N1.HOG0018363,OG0012079,n0,,TRIDC2AG043920.1,TRIDC2BG046640.1,TraesCS2A02G302800,TraesCS2B02G319500,TraesCS2D02G301500,HORVU.MOREX.r2.2HG0139050.1,"TRIDC2AG043920.1, TRIDC2BG046640.1","TraesCS2A02G302800, TraesCS2B02G319500, TraesCS2D02G301500",0.8947368421052632,,,,,
N1.HOG0018393,OG0012108,n0,,TRIDC2AG065080.1,TRIDC2BG069480.1,TraesCS2A02G455900,TraesCS2B02G477900,TraesCS2D02G456200,HORVU.MOREX.r2.2HG0162760.1,"TRIDC2AG065080.1, TRIDC2BG069480.1","TraesCS2A02G455900, TraesCS2B02G477900, TraesCS2D02G456200",0.9473684210526316,,,,,
N1.HOG0018449,OG0012164,n0,,TRIDC2AG039910.1,TRIDC2BG042960.1,TraesCS2A02G276200,TraesCS2B02G293900,TraesCS2D02G275200,HORVU.MOREX.r2.2HG0132130.1,"TRIDC2AG039910.1, TRIDC2BG042960.1","TraesCS2A02G276200, TraesCS2B02G293900, TraesCS2D02G275200",0.9473684210526316,0.6666666666666667,,,1.4210526315789473,
N1.HOG0018456,OG0012171,n0,,TRIDC2AG070620.1,TRIDC2BG076330.1,TraesCS2A02G502300,TraesCS2B02G530400,TraesCS2D02G502900,HORVU.MOREX.r2.2HG0168480.1,"TRIDC2AG070620.1, TRIDC2BG076330.1","TraesCS2A02G502300, TraesCS2B02G530400, TraesCS2D02G502900",0.9473684210526316,0.4666666666666667,,,2.030075187969925,
N1.HOG0018469,OG0012184,n0,,TRIDC2AG070080.1,TRIDC2BG075750.1,TraesCS2A02G497500,TraesCS2B02G525700,TraesCS2D02G497500,HORVU.MOREX.r2.2HG0167760.1,"TRIDC2AG070080.1, TRIDC2BG075750.1","TraesCS2A02G497500, TraesCS2B02G525700, TraesCS2D02G497500",0.736842105263158,,0.925,0.7965860597439545,,
N1.HOG0018477,OG0012192,n0,,TRIDC2AG076520.1,TRIDC2BG083700.1,TraesCS2A02G548000,TraesCS2B02G578800,TraesCS2D02G549100,HORVU.MOREX.r2.2HG0176070.1,"TRIDC2AG076520.1, TRIDC2BG083700.1","TraesCS2A02G548000, TraesCS2B02G578800, TraesCS2D02G549100",0.9473684210526316,0.4,,,2.3684210526315788,
N1.HOG0018501,OG0012216,n0,,TRIDC2AG061560.1,TRIDC2BG065350.1,TraesCS2A02G427300,TraesCS2B02G447800,TraesCS2D02G425400,HORVU.MOREX.r2.2HG0158830.1,"TRIDC2AG061560.1, TRIDC2BG065350.1","TraesCS2A02G427300, TraesCS2B02G447800, TraesCS2D02G425400",0.9473684210526316,,,,,
N1.HOG0018508,OG0012223,n0,,TRIDC2AG075550.1,TRIDC0UG005990.1,TraesCS2A02G541500,TraesCS2B02G571800,TraesCS2D02G542700,HORVU.MOREX.r2.2HG0177260.1,"TRIDC2AG075550.1, TRIDC0UG005990.1","TraesCS2A02G541500, TraesCS2B02G571800, TraesCS2D02G542700",0.631578947368421,0.06666666666666665,0.8,0.7894736842105262,9.473684210526317,12.000000000000004
N1.HOG0018510,OG0012225,n0,,TRIDC2AG047820.1,TRIDC2BG050310.1,TraesCS2A02G336700,TraesCS2B02G345200,TraesCS2D02G326200,HORVU.MOREX.r2.2HG0143530.1,"TRIDC2AG047820.1, TRIDC2BG050310.1","TraesCS2A02G336700, TraesCS2B02G345200, TraesCS2D02G326200",0.9473684210526316,,0.9,1.0526315789473684,,
N1.HOG0018522,OG0012237,n0,,TRIDC2AG070110.1,TRIDC2BG075810.1,TraesCS2A02G497800,TraesCS2B02G526000,TraesCS2D02G497900,HORVU.MOREX.r2.2HG0167790.1,"TRIDC2AG070110.1, TRIDC2BG075810.1","TraesCS2A02G497800, TraesCS2B02G526000, TraesCS2D02G497900",0.5789473684210527,0.5333333333333333,,,1.0855263157894737,
N1.HOG0018545,OG0012260,n0,,TRIDC2AG046130.1,TRIDC2BG049080.1,TraesCS2A02G317300,TraesCS2B02G335000,TraesCS2D02G315200,HORVU.MOREX.r2.2HG0142130.1,"TRIDC2AG046130.1, TRIDC2BG049080.1","TraesCS2A02G317300, TraesCS2B02G335000, TraesCS2D02G315200",0.8947368421052632,,,,,
N1.HOG0018573,OG0012288,n0,,TRIDC2AG066460.1,TRIDC2BG071550.1,TraesCS2A02G468800,TraesCS2B02G491700,TraesCS2D02G468900,HORVU.MOREX.r2.2HG0164090.1,"TRIDC2AG066460.1, TRIDC2BG071550.1","TraesCS2A02G468800, TraesCS2B02G491700, TraesCS2D02G468900",0.9473684210526316,0.06666666666666665,0.95,0.9972299168975071,14.210526315789478,14.250000000000002
N1.HOG0018580,OG0012295,n0,,,,,,,"HORVU.MOREX.r2.3HG0208270.1, HORVU.MOREX.r2.2HG0149460.1, HORVU.MOREX.r2.7HG0580030.1, HORVU.MOREX.r2.2HG0105720.1, HORVU.MOREX.r2.6HG0460570.1, HORVU.MOREX.r2.7HG0569830.1",,,0.8771929824561403,,,,,
N1.HOG0018599,OG0012314,n0,,TRIDC2AG067760.1,TRIDC2BG072960.1,TraesCS2A02G479900,TraesCS2B02G504600,TraesCS2D02G479100,HORVU.MOREX.r2.2HG0165370.1,"TRIDC2AG067760.1, TRIDC2BG072960.1","TraesCS2A02G479900, TraesCS2B02G504600, TraesCS2D02G479100",0.9473684210526316,0.06666666666666665,0.95,0.9972299168975071,14.210526315789478,14.250000000000002
N1.HOG0018630,OG0012345,n0,,,TRIDC2BG004170.1,TraesCS2A02G033800,TraesCS2B02G047500,TraesCS2D02G033300,HORVU.MOREX.r2.2HG0082320.1,TRIDC2BG004170.1,"TraesCS2A02G033800, TraesCS2B02G047500, TraesCS2D02G033300",0.9473684210526316,0.9333333333333333,0.5,1.8947368421052633,1.0150375939849625,0.5357142857142857
N1.HOG0018647,OG0012362,n0,,TRIDC2AG051130.1,TRIDC2BG054350.1,TraesCS2A02G353200,TraesCS2B02G371100,TraesCS2D02G350900,HORVU.MOREX.r2.2HG0147610.1,"TRIDC2AG051130.1, TRIDC2BG054350.1","TraesCS2A02G353200, TraesCS2B02G371100, TraesCS2D02G350900",0.8947368421052632,0.19999999999999996,,,4.473684210526317,
N1.HOG0018651,OG0012366,n0,,,TRIDC3BG020590.1,TraesCS2A02G360000,TraesCS3B02G373100,"TraesCSU02G052700, TraesCS3D02G127400",HORVU.MOREX.r2.3HG0205910.1,TRIDC3BG020590.1,"TraesCS2A02G360000, TraesCS3B02G373100, TraesCSU02G052700, TraesCS3D02G127400",0.9473684210526316,0.8444444444444444,0.25,3.7894736842105265,1.1218836565096955,0.29605263157894735
N1.HOG0018801,OG0012516,n0,,TRIDC2AG040280.1,TRIDC2BG043340.1,TraesCS2A02G278700,TraesCS2B02G296400,TraesCS2D02G277900,HORVU.MOREX.r2.2HG0132830.1,"TRIDC2AG040280.1, TRIDC2BG043340.1","TraesCS2A02G278700, TraesCS2B02G296400, TraesCS2D02G277900",0.9473684210526316,0.7333333333333334,,,1.291866028708134,
N1.HOG0018802,OG0012517,n0,,TRIDC2AG073170.1,TRIDC2BG079560.1,TraesCS2A02G521900,TraesCS2B02G551400,TraesCS2D02G523700,HORVU.MOREX.r2.2HG0171390.1,"TRIDC2AG073170.1, TRIDC2BG079560.1","TraesCS2A02G521900, TraesCS2B02G551400, TraesCS2D02G523700",0.9473684210526316,0.9333333333333333,,,1.0150375939849625,
N1.HOG0018915,OG0012630,n0,,,"TRIDC0UG003820.1, TRIDC2BG004730.1",TraesCS2A02G039200,TraesCS2B02G051800,TraesCS2D02G037700,HORVU.MOREX.r2.2HG0082780.1,"TRIDC0UG003820.1, TRIDC2BG004730.1","TraesCS2A02G039200, TraesCS2B02G051800, TraesCS2D02G037700",0.9473684210526316,0.2666666666666667,0.4,2.3684210526315788,3.552631578947368,1.4999999999999998
N1.HOG0018954,OG0012669,n0,,TRIDC2AG078490.1,TRIDC2BG086550.1,TraesCS2A02G586800,TraesCS2B02G596600,TraesCS2D02G599700,HORVU.MOREX.r2.2HG0173860.1,"TRIDC2AG078490.1, TRIDC2BG086550.1","TraesCS2A02G586800, TraesCS2B02G596600, TraesCS2D02G599700",0.9473684210526316,,0.19999999999999996,4.736842105263159,,
N1.HOG0018961,OG0012676,n0,,TRIDC2AG042590.1,TRIDC2BG045720.1,TraesCS2A02G294600,TraesCS2B02G311000,TraesCS2D02G292300,HORVU.MOREX.r2.2HG0137060.1,"TRIDC2AG042590.1, TRIDC2BG045720.1","TraesCS2A02G294600, TraesCS2B02G311000, TraesCS2D02G292300",0.9473684210526316,0.9333333333333333,,,1.0150375939849625,
N1.HOG0018973,OG0012688,n0,,TRIDC2AG000610.1,TRIDC2BG000350.1,TraesCS2A02G000900,TraesCS2B02G023200,TraesCS2D02G000800,HORVU.MOREX.r2.2HG0079010.1,"TRIDC2AG000610.1, TRIDC2BG000350.1","TraesCS2A02G000900, TraesCS2B02G023200, TraesCS2D02G000800",0.9473684210526316,0.8,0.95,0.9972299168975071,1.1842105263157894,1.1874999999999998
N1.HOG0018994,OG0012709,n0,,TRIDC2AG073130.1,TRIDC2BG079520.1,TraesCS2A02G521600,TraesCS2B02G551100,TraesCS2D02G523400,HORVU.MOREX.r2.2HG0171360.1,"TRIDC2AG073130.1, TRIDC2BG079520.1","TraesCS2A02G521600, TraesCS2B02G551100, TraesCS2D02G523400",0.9473684210526316,,0.9,1.0526315789473684,,
N1.HOG0019006,OG0012721,n0,,TRIDC1AG048930.1,TRIDC1BG055600.1,TraesCS1A02G329500,TraesCS1B02G343000,TraesCS1D02G331600,HORVU.MOREX.r2.1HG0063800.1,"TRIDC1AG048930.1, TRIDC1BG055600.1","TraesCS1A02G329500, TraesCS1B02G343000, TraesCS1D02G331600",0.9473684210526316,0.8666666666666667,0.95,0.9972299168975071,1.0931174089068827,1.096153846153846
N1.HOG0019012,OG0012727,n0,,TRIDC2AG053670.1,TRIDC2BG056480.1,TraesCS2A02G370900,TraesCS2B02G388100,TraesCS2D02G367200,HORVU.MOREX.r2.2HG0152320.1,"TRIDC2AG053670.1, TRIDC2BG056480.1","TraesCS2A02G370900, TraesCS2B02G388100, TraesCS2D02G367200",0.9473684210526316,0.1333333333333333,,,7.105263157894739,
N1.HOG0019021,OG0012736,n2,,,,,,TraesCS5D02G288600,HORVU.MOREX.r2.5HG0408710.1,,TraesCS5D02G288600,0.42105263157894735,0.6,,,0.7017543859649122,
N1.HOG0019030,OG0012744,n0,,TRIDC3AG002800.1,TRIDC3BG000840.1,,TraesCS3B02G006200,"TraesCS3D02G007400, TraesCSU02G040100",HORVU.MOREX.r2.3HG0182100.1,"TRIDC3AG002800.1, TRIDC3BG000840.1","TraesCS3B02G006200, TraesCS3D02G007400, TraesCSU02G040100",0.9473684210526316,0.5333333333333333,0.95,0.9972299168975071,1.7763157894736843,1.78125
N1.HOG0019051,OG0012765,n0,,TRIDC7AG023880.1,TRIDC7BG014380.1,TraesCS7A02G191500,TraesCS7B02G096300,TraesCS7D02G192500,HORVU.MOREX.r2.7HG0553600.1,"TRIDC7AG023880.1, TRIDC7BG014380.1","TraesCS7A02G191500, TraesCS7B02G096300, TraesCS7D02G192500",0.9473684210526316,0.33333333333333337,,,2.8421052631578947,
N1.HOG0019055,OG0012769,n0,,TRIDC1AG004640.1,TRIDC1BG006500.1,TraesCS1A02G040500,TraesCS1B02G053500,TraesCS1D02G041300,HORVU.MOREX.r2.1HG0005350.1,"TRIDC1AG004640.1, TRIDC1BG006500.1","TraesCS1A02G040500, TraesCS1B02G053500, TraesCS1D02G041300",0.9473684210526316,,,,,
N1.HOG0019083,OG0012797,n0,,TRIDC2AG070150.1,TRIDC2BG075840.1,TraesCS2A02G498100,TraesCS2B02G526300,TraesCS2D02G498200,HORVU.MOREX.r2.2HG0167920.1,"TRIDC2AG070150.1, TRIDC2BG075840.1","TraesCS2A02G498100, TraesCS2B02G526300, TraesCS2D02G498200",0.9473684210526316,0.4666666666666667,,,2.030075187969925,
N1.HOG0019086,OG0012800,n0,,TRIDC7AG005880.1,,"TraesCS4A02G443000, TraesCS7A02G056400",,TraesCS7D02G051300,HORVU.MOREX.r2.7HG0533840.1,TRIDC7AG005880.1,"TraesCS4A02G443000, TraesCS7A02G056400, TraesCS7D02G051300",0.9473684210526316,0.6666666666666667,,,1.4210526315789473,
N1.HOG0019107,OG0012820,n0,,TRIDC3AG003050.1,TRIDC3BG000210.1,TraesCS3A02G001100,TraesCS3B02G000300,TraesCS3D02G009900,HORVU.MOREX.r2.3HG0181570.1,"TRIDC3AG003050.1, TRIDC3BG000210.1","TraesCS3A02G001100, TraesCS3B02G000300, TraesCS3D02G009900",0.736842105263158,0.9333333333333333,0.65,1.1336032388663968,0.7894736842105263,0.6964285714285714
N1.HOG0019109,OG0012822,n0,,,TRIDC1BG003720.1,TraesCS1A02G029200,TraesCS1B02G036400,TraesCS1D02G029400,HORVU.MOREX.r2.1HG0003480.1,TRIDC1BG003720.1,"TraesCS1A02G029200, TraesCS1B02G036400, TraesCS1D02G029400",0.9473684210526316,0.9333333333333333,0.25,3.7894736842105265,1.0150375939849625,0.26785714285714285
N1.HOG0019114,OG0012827,n0,,TRIDC2AG069880.1,TRIDC2BG075620.1,TraesCS2A02G496200,TraesCS2B02G524500,TraesCS2D02G496500,HORVU.MOREX.r2.2HG0167660.1,"TRIDC2AG069880.1, TRIDC2BG075620.1","TraesCS2A02G496200, TraesCS2B02G524500, TraesCS2D02G496500",0.4736842105263158,,,,,
N1.HOG0019203,OG0012915,n0,,TRIDC1AG043500.1,TRIDC1BG049360.1,TraesCS1A02G291800,TraesCS1B02G301200,TraesCS1D02G290300,HORVU.MOREX.r2.1HG0058520.1,"TRIDC1AG043500.1, TRIDC1BG049360.1","TraesCS1A02G291800, TraesCS1B02G301200, TraesCS1D02G290300",0.9473684210526316,,0.95,0.9972299168975071,,
N1.HOG0019204,OG0012916,n0,,TRIDC3AG048200.1,TRIDC3BG054270.1,TraesCS3A02G334800,TraesCS3B02G365700,TraesCS3D02G328100,HORVU.MOREX.r2.3HG0246360.1,"TRIDC3AG048200.1, TRIDC3BG054270.1","TraesCS3A02G334800, TraesCS3B02G365700, TraesCS3D02G328100",0.9473684210526316,,,,,
N1.HOG0019278,OG0012990,n0,,TRIDC3AG028180.1,TRIDC3BG033210.1,TraesCS3A02G198600,TraesCS3B02G227200,TraesCS3D02G196500,HORVU.MOREX.r2.3HG0216830.1,"TRIDC3AG028180.1, TRIDC3BG033210.1","TraesCS3A02G198600, TraesCS3B02G227200, TraesCS3D02G196500",0.8421052631578947,,,,,
N1.HOG0019304,OG0013016,n0,,,TRIDC3BG003250.1,TraesCS3A02G026000,TraesCS3B02G018800,TraesCS3D02G019700,"HORVU.MOREX.r2.3HG0202160.1, HORVU.MOREX.r2.3HG0186210.1",TRIDC3BG003250.1,"TraesCS3A02G026000, TraesCS3B02G018800, TraesCS3D02G019700",0.5789473684210527,0.19999999999999996,0.9,0.6432748538011696,2.8947368421052637,4.500000000000001
N1.HOG0019311,OG0013023,n0,,TRIDC3AG038920.1,TRIDC3BG044050.1,TraesCS3A02G260300,TraesCS3B02G293300,TraesCS3D02G260400,HORVU.MOREX.r2.3HG0233560.1,"TRIDC3AG038920.1, TRIDC3BG044050.1","TraesCS3A02G260300, TraesCS3B02G293300, TraesCS3D02G260400",0.9473684210526316,0.9333333333333333,,,1.0150375939849625,
N1.HOG0019337,OG0013049,n0,,TRIDC7AG006760.1,TRIDC0UG011800.1,"TraesCS4A02G426100, TraesCS7A02G062800",,TraesCS7D02G057600,HORVU.MOREX.r2.7HG0534740.1,"TRIDC7AG006760.1, TRIDC0UG011800.1","TraesCS4A02G426100, TraesCS7A02G062800, TraesCS7D02G057600",0.9473684210526316,0.4666666666666667,,,2.030075187969925,
N1.HOG0019350,OG0013062,n2,,,,,TraesCS1B02G048600,,HORVU.MOREX.r2.1HG0004610.1,,TraesCS1B02G048600,0.9473684210526316,,,,,
N1.HOG0019366,OG0013077,n0,,TRIDC3AG019060.1,TRIDC3BG023010.1,TraesCS3A02G143200,TraesCS3B02G161900,TraesCS3D02G144400,HORVU.MOREX.r2.3HG0203230.1,"TRIDC3AG019060.1, TRIDC3BG023010.1","TraesCS3A02G143200, TraesCS3B02G161900, TraesCS3D02G144400",0.9473684210526316,0.4666666666666667,,,2.030075187969925,
N1.HOG0019400,OG0013111,n0,,TRIDC3AG070970.1,TRIDC3BG080960.1,TraesCS3A02G498300,TraesCS3B02G561300,TraesCSU02G058200,HORVU.MOREX.r2.3HG0269660.1,"TRIDC3AG070970.1, TRIDC3BG080960.1","TraesCS3A02G498300, TraesCS3B02G561300, TraesCSU02G058200",0.9473684210526316,,0.9,1.0526315789473684,,
N1.HOG0019421,OG0013132,n0,,TRIDC3AG054640.1,TRIDC3BG061220.1,TraesCS3A02G380700,TraesCS3B02G413400,TraesCS3D02G373800,HORVU.MOREX.r2.3HG0249550.1,"TRIDC3AG054640.1, TRIDC3BG061220.1","TraesCS3A02G380700, TraesCS3B02G413400, TraesCS3D02G373800",0.9473684210526316,,,,,
N1.HOG0019422,OG0013133,n0,,,,"TraesCS6A02G335600, TraesCS5A02G088800, TraesCS5A02G353000",TraesCS5B02G355200,TraesCS5D02G360000,HORVU.MOREX.r2.5HG0418630.1,,"TraesCS6A02G335600, TraesCS5A02G088800, TraesCS5A02G353000, TraesCS5B02G355200, TraesCS5D02G360000",0.7894736842105263,0.5333333333333333,,,1.480263157894737,
N1.HOG0019467,OG0013178,n0,,TRIDC3AG062370.1,TRIDC3BG070080.1,TraesCS3A02G441200,TraesCS3B02G475200,TraesCS3D02G433900,HORVU.MOREX.r2.3HG0260810.1,"TRIDC3AG062370.1, TRIDC3BG070080.1","TraesCS3A02G441200, TraesCS3B02G475200, TraesCS3D02G433900",0.9473684210526316,0.1333333333333333,,,7.105263157894739,
N1.HOG0019518,OG0013227,n0,,TRIDC3AG026420.1,TRIDC3BG030120.1,TraesCS3A02G189800,TraesCS3B02G218900,TraesCS3D02G193300,HORVU.MOREX.r2.3HG0213850.1,"TRIDC3AG026420.1, TRIDC3BG030120.1","TraesCS3A02G189800, TraesCS3B02G218900, TraesCS3D02G193300",0.8947368421052632,0.8,,,1.118421052631579,
N1.HOG0019523,OG0013232,n0,,TRIDC3AG042670.1,TRIDC3BG048600.1,TraesCS3A02G289200,TraesCS3B02G323800,TraesCS3D02G289000,HORVU.MOREX.r2.3HG0239810.1,"TRIDC3AG042670.1, TRIDC3BG048600.1","TraesCS3A02G289200, TraesCS3B02G323800, TraesCS3D02G289000",0.9473684210526316,,,,,
N1.HOG0019529,OG0013238,n0,,TRIDC3AG060000.1,TRIDC3BG067770.1,TraesCS3A02G423100,TraesCS3B02G458700,TraesCS3D02G418300,HORVU.MOREX.r2.3HG0258530.1,"TRIDC3AG060000.1, TRIDC3BG067770.1","TraesCS3A02G423100, TraesCS3B02G458700, TraesCS3D02G418300",0.9473684210526316,,,,,
N1.HOG0019532,OG0013241,n0,,TRIDC1AG002380.1,TRIDC1BG003170.1,TraesCS1A02G023400,TraesCS1B02G029100,TraesCS1D02G022900,HORVU.MOREX.r2.1HG0002620.1,"TRIDC1AG002380.1, TRIDC1BG003170.1","TraesCS1A02G023400, TraesCS1B02G029100, TraesCS1D02G022900",0.9473684210526316,0.6,0.85,1.1145510835913313,1.5789473684210529,1.4166666666666667
